transaction_id,customer_id,transaction_date,category,product_name,amount,quantity,payment_method,is_returned
TXN-002517,CUST-0104,2025-10-20,clothing,Clothing Item 15,99.24,3,apple_pay,False
TXN-002518,CUST-0177,2025-12-19,grocery,Grocery Item 11,131.01,3,debit_card,False
TXN-002519,CUST-0071,2025-11-18,grocery,Grocery Item 3,145.41,3,apple_pay,False
TXN-002520,CUST-0073,2025-02-10,electronics,Electronics Item 10,268.58,2,debit_card,False
TXN-002521,CUST-0014,2025-06-16,clothing,Clothing Item 12,65.24,1,credit_card,False
TXN-002522,CUST-0143,2025-10-13,sports,Sports Item 15,135.98,2,paypal,False
TXN-002523,CUST-0192,2025-09-03,clothing,Clothing Item 5,40.08,1,debit_card,True
TXN-002524,CUST-0004,2025-02-14,clothing,Clothing Item 7,110.2,2,debit_card,False
TXN-002525,CUST-0058,2025-09-28,electronics,Electronics Item 15,119.39,1,credit_card,False
TXN-002526,CUST-0031,2025-06-07,grocery,Grocery Item 15,52.4,2,apple_pay,False
TXN-002527,CUST-0122,2025-06-07,sports,Sports Item 8,183.78,3,credit_card,False
TXN-002528,CUST-0164,2025-04-05,home,Home Item 6,23.36,1,debit_card,False
TXN-002529,CUST-0142,2025-12-20,home,Home Item 9,60.48,2,debit_card,True
TXN-002530,CUST-0138,2025-03-11,home,Home Item 19,48.18,2,credit_card,False
TXN-002531,CUST-0183,2025-11-22,clothing,Clothing Item 2,74.64,1,paypal,True
TXN-002532,CUST-0184,2025-08-27,grocery,Grocery Item 4,74.54,2,apple_pay,False
TXN-002533,CUST-0176,2025-09-27,grocery,Grocery Item 20,86.86,2,debit_card,False
TXN-002534,CUST-0012,2025-11-04,grocery,Grocery Item 15,72.98,2,debit_card,False
TXN-002535,CUST-0120,2025-04-12,clothing,Clothing Item 6,125.86,2,debit_card,False
TXN-002536,CUST-0010,2025-10-01,sports,Sports Item 18,182.67,3,paypal,False
TXN-002537,CUST-0129,2025-08-06,clothing,Clothing Item 15,61.41,1,credit_card,False
TXN-002538,CUST-0025,2025-12-13,clothing,Clothing Item 17,31.45,1,apple_pay,False
TXN-002539,CUST-0010,2025-07-20,clothing,Clothing Item 14,153.0,3,credit_card,False
TXN-002540,CUST-0018,2025-09-11,grocery,Grocery Item 2,44.86,1,debit_card,False
TXN-002541,CUST-0090,2025-08-09,electronics,Electronics Item 12,880.86,3,debit_card,False
TXN-002542,CUST-0188,2025-11-13,electronics,Electronics Item 16,195.92,2,apple_pay,False
TXN-002543,CUST-0063,2025-11-16,clothing,Clothing Item 12,177.24,3,paypal,False
TXN-002544,CUST-0028,2025-10-17,grocery,Grocery Item 9,26.63,1,apple_pay,False
TXN-002545,CUST-0049,2025-07-19,clothing,Clothing Item 7,240.6,3,debit_card,False
TXN-002546,CUST-0075,2025-05-31,home,Home Item 10,145.26,2,apple_pay,False
TXN-002547,CUST-0148,2025-12-24,home,Home Item 6,36.26,1,credit_card,False
TXN-002548,CUST-0157,2025-12-06,grocery,Grocery Item 11,114.48,3,debit_card,False
TXN-002549,CUST-0114,2025-04-28,grocery,Grocery Item 13,71.8,2,apple_pay,False
TXN-002550,CUST-0053,2025-09-27,clothing,Clothing Item 9,241.74,3,debit_card,False
TXN-002551,CUST-0127,2025-11-16,grocery,Grocery Item 12,84.6,2,debit_card,True
TXN-002552,CUST-0020,2025-11-20,grocery,Grocery Item 20,65.7,2,debit_card,True
TXN-002553,CUST-0094,2025-11-18,sports,Sports Item 10,340.41,3,credit_card,True
TXN-002554,CUST-0196,2025-08-16,grocery,Grocery Item 11,14.08,1,apple_pay,False
TXN-002555,CUST-0062,2025-11-17,grocery,Grocery Item 14,118.53,3,debit_card,False
TXN-002556,CUST-0185,2025-11-13,home,Home Item 14,197.52,3,apple_pay,True
TXN-002557,CUST-0169,2025-08-01,home,Home Item 18,152.58,3,paypal,False
TXN-002558,CUST-0052,2025-06-27,electronics,Electronics Item 2,222.31,1,credit_card,False
TXN-002559,CUST-0136,2025-12-08,clothing,Clothing Item 3,267.51,3,debit_card,False
TXN-002560,CUST-0024,2025-10-21,clothing,Clothing Item 4,52.91,1,paypal,False
TXN-002561,CUST-0111,2025-02-14,sports,Sports Item 10,156.44,2,credit_card,False
TXN-002562,CUST-0149,2025-08-25,electronics,Electronics Item 2,445.53,3,apple_pay,False
TXN-002563,CUST-0078,2025-06-15,clothing,Clothing Item 6,75.21,3,apple_pay,False
TXN-002564,CUST-0134,2025-09-02,grocery,Grocery Item 13,43.7,1,apple_pay,False
TXN-002565,CUST-0102,2025-09-22,home,Home Item 5,81.39,3,debit_card,False
TXN-002566,CUST-0046,2025-04-13,electronics,Electronics Item 5,320.1,3,debit_card,True
TXN-002567,CUST-0046,2025-12-14,electronics,Electronics Item 6,460.58,2,paypal,False
TXN-002568,CUST-0028,2025-09-05,home,Home Item 19,147.42,3,credit_card,False
TXN-002569,CUST-0157,2025-09-29,grocery,Grocery Item 20,43.45,1,paypal,False
TXN-002570,CUST-0134,2025-07-17,electronics,Electronics Item 4,333.6,3,credit_card,True
TXN-002571,CUST-0110,2025-07-20,grocery,Grocery Item 6,26.58,2,credit_card,True
TXN-002572,CUST-0089,2025-10-13,clothing,Clothing Item 18,111.3,3,apple_pay,False
TXN-002573,CUST-0024,2025-10-15,electronics,Electronics Item 6,434.32,2,paypal,False
TXN-002574,CUST-0135,2025-04-09,clothing,Clothing Item 18,234.69,3,debit_card,False
TXN-002575,CUST-0157,2025-06-24,clothing,Clothing Item 2,250.14,3,credit_card,False
TXN-002576,CUST-0136,2025-06-28,grocery,Grocery Item 8,43.35,1,debit_card,False
TXN-002577,CUST-0142,2025-10-03,clothing,Clothing Item 7,212.13,3,debit_card,False
TXN-002578,CUST-0104,2025-11-26,electronics,Electronics Item 18,451.95,3,apple_pay,False
TXN-002579,CUST-0116,2025-10-20,electronics,Electronics Item 4,172.66,1,credit_card,False
TXN-002580,CUST-0048,2025-11-17,clothing,Clothing Item 8,188.82,3,debit_card,False
TXN-002581,CUST-0138,2025-10-11,sports,Sports Item 6,352.11,3,apple_pay,False
TXN-002582,CUST-0186,2025-07-14,electronics,Electronics Item 1,546.9,3,apple_pay,False
TXN-002583,CUST-0123,2025-12-15,grocery,Grocery Item 12,32.12,2,debit_card,True
TXN-002584,CUST-0137,2025-06-08,sports,Sports Item 8,107.07,1,credit_card,False
TXN-002585,CUST-0119,2025-11-25,sports,Sports Item 17,232.18,2,credit_card,False
TXN-002586,CUST-0151,2025-08-02,grocery,Grocery Item 18,133.5,3,paypal,False
TXN-002587,CUST-0127,2025-02-16,clothing,Clothing Item 5,227.01,3,apple_pay,False
TXN-002588,CUST-0178,2025-11-14,grocery,Grocery Item 12,80.76,3,credit_card,False
TXN-002589,CUST-0114,2025-08-15,clothing,Clothing Item 6,142.52,2,paypal,False
TXN-002590,CUST-0154,2025-08-04,home,Home Item 15,138.33,3,paypal,False
TXN-002591,CUST-0148,2025-08-06,sports,Sports Item 5,70.05,1,apple_pay,False
TXN-002592,CUST-0077,2025-10-01,electronics,Electronics Item 1,408.34,2,credit_card,False
TXN-002593,CUST-0152,2025-09-08,grocery,Grocery Item 18,76.46,2,paypal,False
TXN-002594,CUST-0146,2025-03-27,home,Home Item 7,73.1,2,paypal,False
TXN-002595,CUST-0118,2025-09-03,clothing,Clothing Item 11,175.84,2,debit_card,False
TXN-002596,CUST-0148,2025-10-04,sports,Sports Item 19,118.83,3,credit_card,False
TXN-002597,CUST-0080,2025-08-03,electronics,Electronics Item 13,337.5,3,credit_card,False
TXN-002598,CUST-0043,2025-11-20,electronics,Electronics Item 15,111.91,1,credit_card,False
TXN-002599,CUST-0074,2025-12-26,sports,Sports Item 18,333.48,3,debit_card,False
TXN-002600,CUST-0064,2025-11-05,home,Home Item 18,78.78,3,debit_card,False
TXN-002601,CUST-0010,2025-06-07,home,Home Item 18,76.62,2,debit_card,False
TXN-002602,CUST-0188,2025-07-02,grocery,Grocery Item 4,87.5,2,paypal,False
TXN-002603,CUST-0060,2025-09-20,electronics,Electronics Item 12,283.23,1,credit_card,True
TXN-002604,CUST-0054,2025-10-02,electronics,Electronics Item 13,457.83,3,credit_card,False
TXN-002605,CUST-0199,2025-12-26,sports,Sports Item 12,176.1,2,apple_pay,False
TXN-002606,CUST-0142,2025-09-22,home,Home Item 18,94.47,3,paypal,False
TXN-002607,CUST-0145,2025-04-22,electronics,Electronics Item 1,738.78,3,credit_card,False
TXN-002608,CUST-0041,2025-12-19,grocery,Grocery Item 7,127.92,3,apple_pay,False
TXN-002609,CUST-0176,2025-04-19,electronics,Electronics Item 10,126.96,1,paypal,False
TXN-002610,CUST-0152,2025-07-27,electronics,Electronics Item 14,367.78,2,apple_pay,False
TXN-002611,CUST-0095,2025-10-05,clothing,Clothing Item 5,191.0,2,credit_card,False
TXN-002612,CUST-0088,2025-09-13,sports,Sports Item 11,207.78,3,apple_pay,False
TXN-002613,CUST-0047,2025-10-14,clothing,Clothing Item 7,70.67,1,paypal,False
TXN-002614,CUST-0007,2025-04-30,home,Home Item 10,76.88,2,paypal,False
TXN-002615,CUST-0083,2025-09-22,home,Home Item 6,100.11,3,credit_card,False
TXN-002616,CUST-0059,2025-09-10,sports,Sports Item 3,58.13,1,debit_card,False
TXN-002617,CUST-0186,2025-07-16,home,Home Item 20,26.1,1,credit_card,True
TXN-002618,CUST-0063,2025-04-02,grocery,Grocery Item 3,37.19,1,apple_pay,False
TXN-002619,CUST-0199,2025-09-09,clothing,Clothing Item 14,293.22,3,paypal,False
TXN-002620,CUST-0139,2025-10-16,clothing,Clothing Item 11,152.97,3,paypal,False
TXN-002621,CUST-0149,2025-10-11,home,Home Item 11,60.88,1,credit_card,False
TXN-002622,CUST-0128,2025-12-03,home,Home Item 3,84.18,2,credit_card,False
TXN-002623,CUST-0013,2025-10-19,sports,Sports Item 3,102.72,3,paypal,False
TXN-002624,CUST-0078,2025-10-07,home,Home Item 7,67.64,2,paypal,False
TXN-002625,CUST-0076,2025-05-22,grocery,Grocery Item 10,119.82,3,credit_card,False
TXN-002626,CUST-0118,2025-07-16,electronics,Electronics Item 19,411.26,2,apple_pay,False
TXN-002627,CUST-0074,2025-11-03,sports,Sports Item 17,33.3,1,credit_card,False
TXN-002628,CUST-0031,2025-05-13,sports,Sports Item 3,67.92,1,debit_card,False
TXN-002629,CUST-0164,2025-09-24,sports,Sports Item 2,354.72,3,apple_pay,False
TXN-002630,CUST-0044,2025-11-14,sports,Sports Item 18,61.74,1,apple_pay,False
TXN-002631,CUST-0073,2025-07-21,sports,Sports Item 11,93.12,2,debit_card,False
TXN-002632,CUST-0177,2025-07-28,home,Home Item 11,79.2,2,debit_card,False
TXN-002633,CUST-0131,2025-05-18,electronics,Electronics Item 12,190.17,1,apple_pay,False
TXN-002634,CUST-0048,2025-09-08,home,Home Item 16,144.32,2,apple_pay,False
TXN-002635,CUST-0041,2025-12-08,sports,Sports Item 10,166.0,2,debit_card,False
TXN-002636,CUST-0101,2025-10-29,clothing,Clothing Item 13,211.05,3,apple_pay,False
TXN-002637,CUST-0087,2025-08-17,electronics,Electronics Item 1,621.6,3,credit_card,False
TXN-002638,CUST-0136,2025-11-04,sports,Sports Item 1,181.89,3,debit_card,False
TXN-002639,CUST-0175,2025-12-02,home,Home Item 20,25.71,1,apple_pay,False
TXN-002640,CUST-0074,2025-10-02,home,Home Item 17,59.03,1,paypal,False
TXN-002641,CUST-0171,2025-10-06,sports,Sports Item 6,213.6,3,paypal,False
TXN-002642,CUST-0125,2025-10-11,home,Home Item 17,187.8,3,debit_card,False
TXN-002643,CUST-0189,2025-11-19,electronics,Electronics Item 15,259.65,3,apple_pay,False
TXN-002644,CUST-0155,2025-08-29,electronics,Electronics Item 20,142.33,1,apple_pay,False
TXN-002645,CUST-0118,2025-08-31,electronics,Electronics Item 9,487.78,2,paypal,False
TXN-002646,CUST-0068,2025-05-13,clothing,Clothing Item 17,124.46,2,apple_pay,False
TXN-002647,CUST-0026,2025-08-03,electronics,Electronics Item 7,238.38,1,paypal,False
TXN-002648,CUST-0137,2025-08-11,electronics,Electronics Item 16,205.08,1,credit_card,False
TXN-002649,CUST-0086,2025-12-23,sports,Sports Item 20,109.88,1,debit_card,False
TXN-002650,CUST-0113,2025-10-18,grocery,Grocery Item 18,42.78,3,apple_pay,False
TXN-002651,CUST-0149,2025-10-06,clothing,Clothing Item 11,86.73,1,credit_card,False
TXN-002652,CUST-0118,2025-11-23,electronics,Electronics Item 13,439.92,3,credit_card,False
TXN-002653,CUST-0031,2025-08-18,electronics,Electronics Item 1,387.75,3,debit_card,False
TXN-002654,CUST-0136,2025-10-19,clothing,Clothing Item 11,296.58,3,paypal,False
TXN-002655,CUST-0185,2025-07-19,grocery,Grocery Item 11,34.02,1,credit_card,False
TXN-002656,CUST-0183,2025-12-09,electronics,Electronics Item 5,138.77,1,paypal,False
TXN-002657,CUST-0118,2025-10-12,clothing,Clothing Item 17,60.46,2,apple_pay,False
TXN-002658,CUST-0193,2025-12-04,grocery,Grocery Item 12,46.81,1,apple_pay,False
TXN-002659,CUST-0053,2025-12-09,home,Home Item 1,67.91,1,paypal,False
TXN-002660,CUST-0192,2025-03-26,grocery,Grocery Item 15,26.25,1,debit_card,False
TXN-002661,CUST-0085,2025-09-10,grocery,Grocery Item 6,42.96,2,paypal,False
TXN-002662,CUST-0029,2025-10-01,electronics,Electronics Item 20,280.58,2,credit_card,False
TXN-002663,CUST-0130,2025-09-17,clothing,Clothing Item 6,122.92,2,apple_pay,False
TXN-002664,CUST-0166,2025-04-22,grocery,Grocery Item 10,25.36,2,debit_card,False
TXN-002665,CUST-0096,2025-07-15,home,Home Item 14,48.24,2,credit_card,True
TXN-002666,CUST-0026,2025-03-31,sports,Sports Item 7,214.68,3,paypal,False
TXN-002667,CUST-0162,2025-12-15,home,Home Item 12,139.38,2,credit_card,True
TXN-002668,CUST-0171,2025-09-10,sports,Sports Item 7,90.33,3,credit_card,False
TXN-002669,CUST-0124,2025-04-10,grocery,Grocery Item 17,28.33,1,credit_card,False
TXN-002670,CUST-0066,2025-06-29,home,Home Item 8,53.92,2,paypal,False
TXN-002671,CUST-0005,2025-12-14,sports,Sports Item 16,163.52,2,apple_pay,False
TXN-002672,CUST-0193,2025-04-19,sports,Sports Item 19,350.61,3,debit_card,False
TXN-002673,CUST-0137,2025-06-25,home,Home Item 11,151.65,3,paypal,False
TXN-002674,CUST-0180,2025-05-04,clothing,Clothing Item 5,130.64,2,apple_pay,False
TXN-002675,CUST-0068,2025-09-25,clothing,Clothing Item 18,73.14,1,credit_card,False
TXN-002676,CUST-0193,2025-06-25,grocery,Grocery Item 2,83.18,2,debit_card,False
TXN-002677,CUST-0053,2025-04-29,sports,Sports Item 17,295.2,3,apple_pay,False
TXN-002678,CUST-0120,2025-03-21,grocery,Grocery Item 8,121.59,3,debit_card,False
TXN-002679,CUST-0072,2025-10-30,grocery,Grocery Item 8,26.04,2,credit_card,False
TXN-002680,CUST-0159,2025-06-03,electronics,Electronics Item 14,236.86,2,credit_card,False
TXN-002681,CUST-0032,2025-06-17,grocery,Grocery Item 2,25.58,1,paypal,True
TXN-002682,CUST-0043,2025-07-09,clothing,Clothing Item 12,70.84,1,apple_pay,False
TXN-002683,CUST-0001,2025-12-10,home,Home Item 16,47.96,2,paypal,False
TXN-002684,CUST-0055,2025-06-20,clothing,Clothing Item 18,105.68,2,credit_card,True
TXN-002685,CUST-0123,2025-08-04,sports,Sports Item 5,77.78,2,debit_card,False
TXN-002686,CUST-0139,2025-07-05,grocery,Grocery Item 16,34.53,1,debit_card,False
TXN-002687,CUST-0065,2025-11-13,sports,Sports Item 3,96.84,2,apple_pay,False
TXN-002688,CUST-0036,2025-05-31,clothing,Clothing Item 7,52.1,2,debit_card,False
TXN-002689,CUST-0027,2025-11-10,sports,Sports Item 13,103.95,3,apple_pay,False
TXN-002690,CUST-0097,2025-11-18,clothing,Clothing Item 13,60.62,1,apple_pay,False
TXN-002691,CUST-0043,2025-12-19,electronics,Electronics Item 11,250.28,1,debit_card,False
TXN-002692,CUST-0106,2025-11-10,clothing,Clothing Item 18,67.84,1,credit_card,True
TXN-002693,CUST-0119,2025-12-09,grocery,Grocery Item 16,72.72,3,debit_card,False
TXN-002694,CUST-0144,2025-11-06,electronics,Electronics Item 15,254.67,1,credit_card,False
TXN-002695,CUST-0199,2025-11-16,electronics,Electronics Item 4,529.74,3,debit_card,False
TXN-002696,CUST-0097,2025-09-14,sports,Sports Item 3,96.89,1,apple_pay,False
TXN-002697,CUST-0047,2025-10-30,electronics,Electronics Item 9,255.96,1,apple_pay,False
TXN-002698,CUST-0126,2025-06-10,electronics,Electronics Item 3,337.86,3,apple_pay,False
TXN-002699,CUST-0116,2025-12-11,home,Home Item 5,69.38,2,debit_card,False
TXN-002700,CUST-0075,2025-11-30,clothing,Clothing Item 13,52.04,1,credit_card,False
TXN-002701,CUST-0046,2025-12-03,clothing,Clothing Item 1,135.72,3,paypal,False
TXN-002702,CUST-0114,2025-12-23,grocery,Grocery Item 6,26.59,1,apple_pay,False
TXN-002703,CUST-0090,2025-11-22,home,Home Item 14,33.48,1,credit_card,False
TXN-002704,CUST-0154,2025-03-13,home,Home Item 5,160.29,3,paypal,False
TXN-002705,CUST-0177,2025-11-26,home,Home Item 2,157.2,3,debit_card,False
TXN-002706,CUST-0147,2025-08-30,electronics,Electronics Item 3,579.78,2,debit_card,False
TXN-002707,CUST-0138,2025-08-12,grocery,Grocery Item 18,69.63,3,apple_pay,False
TXN-002708,CUST-0142,2025-11-23,grocery,Grocery Item 15,113.37,3,apple_pay,False
TXN-002709,CUST-0002,2025-09-18,sports,Sports Item 1,162.69,3,debit_card,False
TXN-002710,CUST-0168,2025-11-27,sports,Sports Item 2,117.9,1,apple_pay,False
TXN-002711,CUST-0145,2025-12-15,clothing,Clothing Item 13,57.79,1,debit_card,False
TXN-002712,CUST-0186,2025-03-03,clothing,Clothing Item 9,83.91,1,paypal,False
TXN-002713,CUST-0069,2025-11-25,grocery,Grocery Item 19,31.41,1,apple_pay,False
TXN-002714,CUST-0110,2025-12-31,clothing,Clothing Item 3,78.58,1,debit_card,False
TXN-002715,CUST-0186,2025-11-18,grocery,Grocery Item 1,143.13,3,paypal,False
TXN-002716,CUST-0000,2025-12-24,clothing,Clothing Item 18,25.15,1,apple_pay,False
TXN-002717,CUST-0074,2025-11-26,grocery,Grocery Item 1,42.94,2,credit_card,False
TXN-002718,CUST-0146,2025-11-24,sports,Sports Item 1,40.92,1,credit_card,False
TXN-002719,CUST-0023,2025-08-06,grocery,Grocery Item 8,122.22,3,debit_card,False
TXN-002720,CUST-0051,2025-07-24,grocery,Grocery Item 19,131.07,3,apple_pay,False
TXN-002721,CUST-0158,2025-06-15,electronics,Electronics Item 11,154.0,2,paypal,False
TXN-002722,CUST-0021,2025-10-29,sports,Sports Item 8,146.4,2,credit_card,True
TXN-002723,CUST-0152,2025-11-05,sports,Sports Item 14,164.88,3,credit_card,False
TXN-002724,CUST-0185,2025-11-30,clothing,Clothing Item 3,62.38,2,paypal,False
TXN-002725,CUST-0154,2025-10-29,sports,Sports Item 17,189.72,3,debit_card,False
TXN-002726,CUST-0079,2025-10-29,clothing,Clothing Item 1,39.18,1,credit_card,False
TXN-002727,CUST-0082,2025-12-20,clothing,Clothing Item 11,111.94,2,apple_pay,False
TXN-002728,CUST-0155,2025-05-05,sports,Sports Item 9,111.0,2,apple_pay,False
TXN-002729,CUST-0037,2025-11-21,electronics,Electronics Item 1,88.18,1,debit_card,False
TXN-002730,CUST-0138,2025-04-18,electronics,Electronics Item 8,567.21,3,apple_pay,False
TXN-002731,CUST-0196,2025-05-05,home,Home Item 5,28.96,1,credit_card,False
TXN-002732,CUST-0128,2025-10-16,electronics,Electronics Item 5,267.94,2,apple_pay,False
TXN-002733,CUST-0091,2025-03-29,clothing,Clothing Item 8,96.74,2,paypal,False
TXN-002734,CUST-0004,2025-08-08,electronics,Electronics Item 18,189.24,2,debit_card,False
TXN-002735,CUST-0084,2025-09-26,electronics,Electronics Item 3,303.42,3,debit_card,False
TXN-002736,CUST-0083,2025-07-26,home,Home Item 13,63.21,3,credit_card,False
TXN-002737,CUST-0015,2025-12-11,grocery,Grocery Item 14,56.94,3,apple_pay,True
TXN-002738,CUST-0021,2025-11-19,clothing,Clothing Item 3,129.51,3,credit_card,False
TXN-002739,CUST-0190,2025-11-23,clothing,Clothing Item 14,98.77,1,credit_card,False
TXN-002740,CUST-0032,2025-04-02,electronics,Electronics Item 12,835.5,3,credit_card,False
TXN-002741,CUST-0109,2025-06-07,grocery,Grocery Item 9,41.82,2,paypal,False
TXN-002742,CUST-0011,2025-11-19,home,Home Item 15,91.98,3,apple_pay,False
TXN-002743,CUST-0162,2025-12-22,home,Home Item 20,139.02,2,credit_card,False
TXN-002744,CUST-0001,2025-06-13,home,Home Item 7,126.3,2,paypal,False
TXN-002745,CUST-0038,2025-03-21,home,Home Item 3,40.98,1,apple_pay,False
TXN-002746,CUST-0136,2025-06-28,clothing,Clothing Item 5,95.52,1,apple_pay,False
TXN-002747,CUST-0046,2025-09-05,grocery,Grocery Item 14,99.02,2,apple_pay,False
TXN-002748,CUST-0178,2025-10-25,grocery,Grocery Item 3,44.6,1,apple_pay,False
TXN-002749,CUST-0104,2025-05-26,sports,Sports Item 20,151.92,2,paypal,False
TXN-002750,CUST-0020,2025-11-07,clothing,Clothing Item 1,88.53,3,credit_card,False
TXN-002751,CUST-0027,2025-09-11,sports,Sports Item 10,150.1,2,debit_card,False
TXN-002752,CUST-0080,2025-10-19,home,Home Item 14,38.46,1,apple_pay,False
TXN-002753,CUST-0028,2025-08-03,clothing,Clothing Item 9,50.22,1,paypal,False
TXN-002754,CUST-0065,2025-09-30,sports,Sports Item 9,31.55,1,paypal,False
TXN-002755,CUST-0022,2025-08-10,electronics,Electronics Item 7,225.88,1,credit_card,False
TXN-002756,CUST-0118,2025-09-24,clothing,Clothing Item 10,89.29,1,debit_card,False
TXN-002757,CUST-0150,2025-09-07,home,Home Item 6,217.41,3,credit_card,False
TXN-002758,CUST-0070,2025-02-11,sports,Sports Item 13,156.64,2,paypal,False
TXN-002759,CUST-0004,2025-02-11,home,Home Item 6,68.99,1,credit_card,False
TXN-002760,CUST-0094,2025-10-25,home,Home Item 6,59.39,1,debit_card,False
TXN-002761,CUST-0030,2025-07-02,grocery,Grocery Item 17,24.16,1,apple_pay,True
TXN-002762,CUST-0061,2025-07-07,grocery,Grocery Item 17,16.27,1,apple_pay,True
TXN-002763,CUST-0014,2025-07-17,clothing,Clothing Item 4,29.69,1,apple_pay,False
TXN-002764,CUST-0151,2025-12-13,sports,Sports Item 3,336.36,3,paypal,True
TXN-002765,CUST-0003,2025-09-13,clothing,Clothing Item 4,187.84,2,debit_card,False
TXN-002766,CUST-0176,2025-06-04,grocery,Grocery Item 18,48.63,3,apple_pay,True
TXN-002767,CUST-0191,2025-05-08,electronics,Electronics Item 5,736.44,3,paypal,False
TXN-002768,CUST-0157,2025-11-29,electronics,Electronics Item 10,567.45,3,apple_pay,False
TXN-002769,CUST-0084,2025-12-04,home,Home Item 15,57.72,1,paypal,False
TXN-002770,CUST-0135,2025-09-14,clothing,Clothing Item 6,101.85,3,apple_pay,False
TXN-002771,CUST-0000,2025-08-14,grocery,Grocery Item 2,41.73,1,debit_card,False
TXN-002772,CUST-0106,2025-07-19,electronics,Electronics Item 4,162.38,2,apple_pay,False
TXN-002773,CUST-0039,2025-05-11,clothing,Clothing Item 19,75.76,1,apple_pay,False
TXN-002774,CUST-0125,2025-10-13,electronics,Electronics Item 8,358.62,3,credit_card,False
TXN-002775,CUST-0107,2026-01-02,sports,Sports Item 10,110.97,1,credit_card,False
TXN-002776,CUST-0183,2025-09-15,sports,Sports Item 17,201.18,2,credit_card,True
TXN-002777,CUST-0166,2025-11-10,home,Home Item 5,216.27,3,debit_card,False
TXN-002778,CUST-0047,2025-12-17,clothing,Clothing Item 13,54.3,1,apple_pay,False
TXN-002779,CUST-0116,2025-12-25,home,Home Item 15,119.96,2,paypal,True
TXN-002780,CUST-0158,2025-02-28,electronics,Electronics Item 12,205.06,1,debit_card,False
TXN-002781,CUST-0014,2025-06-04,electronics,Electronics Item 13,552.6,2,credit_card,True
TXN-002782,CUST-0002,2025-03-04,clothing,Clothing Item 17,52.3,1,paypal,False
TXN-002783,CUST-0040,2025-07-18,home,Home Item 20,62.17,1,debit_card,False
TXN-002784,CUST-0073,2025-11-05,sports,Sports Item 1,150.62,2,paypal,False
TXN-002785,CUST-0189,2025-12-05,grocery,Grocery Item 1,128.55,3,paypal,False
TXN-002786,CUST-0011,2025-12-06,clothing,Clothing Item 16,52.62,1,paypal,False
TXN-002787,CUST-0182,2025-09-29,sports,Sports Item 8,185.7,2,debit_card,False
TXN-002788,CUST-0157,2025-12-01,home,Home Item 1,38.59,1,paypal,True
TXN-002789,CUST-0030,2025-06-24,home,Home Item 5,90.48,2,apple_pay,False
TXN-002790,CUST-0149,2025-10-31,grocery,Grocery Item 11,24.5,1,paypal,False
TXN-002791,CUST-0028,2025-04-27,clothing,Clothing Item 16,248.34,3,paypal,False
TXN-002792,CUST-0034,2025-08-23,clothing,Clothing Item 17,158.73,3,credit_card,False
TXN-002793,CUST-0066,2025-08-03,clothing,Clothing Item 20,178.12,2,apple_pay,False
TXN-002794,CUST-0187,2025-06-18,grocery,Grocery Item 14,18.26,1,paypal,False
TXN-002795,CUST-0108,2025-10-09,grocery,Grocery Item 15,35.6,2,credit_card,True
TXN-002796,CUST-0052,2025-10-08,electronics,Electronics Item 9,538.11,3,apple_pay,False
TXN-002797,CUST-0164,2025-12-09,clothing,Clothing Item 4,149.68,2,apple_pay,False
TXN-002798,CUST-0058,2025-05-06,sports,Sports Item 10,99.87,1,credit_card,False
TXN-002799,CUST-0128,2025-11-12,home,Home Item 2,142.62,3,debit_card,False
TXN-002800,CUST-0085,2025-09-29,home,Home Item 5,122.24,2,apple_pay,False
TXN-002801,CUST-0132,2025-09-24,home,Home Item 5,46.92,1,credit_card,False
TXN-002802,CUST-0096,2025-12-07,clothing,Clothing Item 7,60.87,1,paypal,False
TXN-002803,CUST-0140,2025-11-20,grocery,Grocery Item 20,56.32,2,debit_card,False
TXN-002804,CUST-0135,2025-09-13,grocery,Grocery Item 2,94.2,3,apple_pay,False
TXN-002805,CUST-0177,2025-04-09,electronics,Electronics Item 13,382.66,2,debit_card,False
TXN-002806,CUST-0177,2025-10-29,home,Home Item 12,133.3,2,credit_card,False
TXN-002807,CUST-0154,2025-09-26,clothing,Clothing Item 3,80.0,2,paypal,False
TXN-002808,CUST-0115,2025-10-18,grocery,Grocery Item 11,83.24,2,apple_pay,False
TXN-002809,CUST-0188,2025-09-16,grocery,Grocery Item 11,104.49,3,paypal,False
TXN-002810,CUST-0111,2025-12-21,electronics,Electronics Item 17,700.5,3,paypal,False
TXN-002811,CUST-0046,2025-06-30,grocery,Grocery Item 5,44.76,1,apple_pay,False
TXN-002812,CUST-0046,2025-04-04,electronics,Electronics Item 5,343.83,3,apple_pay,False
TXN-002813,CUST-0194,2025-07-31,electronics,Electronics Item 16,523.56,2,apple_pay,False
TXN-002814,CUST-0125,2025-06-20,electronics,Electronics Item 6,223.98,2,paypal,False
TXN-002815,CUST-0068,2025-11-03,sports,Sports Item 12,163.88,2,debit_card,False
TXN-002816,CUST-0108,2025-05-21,sports,Sports Item 6,48.66,1,debit_card,True
TXN-002817,CUST-0046,2025-12-28,grocery,Grocery Item 9,126.9,3,debit_card,False
TXN-002818,CUST-0068,2025-08-27,grocery,Grocery Item 3,14.77,1,apple_pay,False
TXN-002819,CUST-0194,2025-12-04,electronics,Electronics Item 7,256.4,1,apple_pay,False
